# genome1: genome1
# genome2: genome2
# genome3: genome3
# genome4: genome4
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign genome4_chr genome4_start genome4_len genome4_sign
0 3R 108192262 3289 + 3L 171439023 13504 + 3L 225779800 4011 + 3L 76786193 61 -
0 3R 108253822 2063 + 3L 171499194 1018 + 3L 225852925 1751 + 3L 76736352 1161 -
0 3R 108602150 2399 + 3L 185024200 3085 - 3L 214163250 3071 - 3L 71966075 80 +
0 3R 108839231 4125 + 3L 184734716 2671 - 3L 213859713 664 - 3L 72244201 219 +
0 3R 108848338 1453 + 3L 184727440 1829 - 3L 213839737 686 + 3L 72252251 99 +
0 3R 108878470 4985 + 3L 184670491 1328 - 3L 213781274 521 - 3L 72294447 1304 +
0 3R 109015511 8353 + 3L 184501381 5978 - 3L 213527674 8487 - 3L 70418050 62 +
0 3R 109378709 1247 + 3L 180840780 2679 + 3L 228176892 1244 - 3L 80427945 940 -
0 3R 109389269 5491 + 3L 181287792 6866 - 3L 227913879 5450 + 3L 80127790 11 +
0 3R 109403196 2527 + 3L 181271248 6096 - 3L 227927998 2517 + 3L 80148449 211 +
0 3R 109504500 2107 + 3L 181070676 1327 - 3L 228037762 1319 + 3L 80270085 117 +
0 3R 109509292 7020 + 3L 181055645 10884 - 3L 228042725 7465 + 3L 80281311 73 +
0 3R 109524840 2229 + 3L 181033514 19532 - 3L 228058508 1791 + 3L 80293216 165 +
0 3R 109546572 1435 + 3L 181008736 2228 - 3L 228079781 1222 + 3L 80321952 29 +
0 3R 109556393 13691 + 3L 180950086 13039 - 3L 228087796 15324 + 3L 80334904 114 +
0 3R 109570407 1468 + 3L 180945219 2451 - 3L 228104996 1270 + 3L 80346000 23 +
0 3R 110512603 3875 + 3L 171959170 6955 - 3L 225052322 3862 + 3L 76344187 464 -
0 3R 110690426 616 + 3L 171747895 11588 - 3L 225265749 10803 + 3L 76512634 38 +
0 3R 110704604 4817 + 3L 171736862 4897 - 3L 225293868 1361 + 3L 76527206 134 +
0 3R 110710072 2629 + 3L 171731092 5379 - 3L 225299026 2093 + 3L 76533758 124 +
0 3R 110717514 2061 + 3L 171724819 4002 - 3L 225308940 1036 + 3L 76542485 99 +
0 3R 110802716 2868 + 3L 171623372 3558 - 3L 225446732 3424 + 3L 76629258 113 +
0 3R 110852491 1052 + 3L 171549012 1391 - 3L 225503799 1388 + 3L 76684850 65 +
0 3R 110899448 1769 + X 820217 3760 + X 16768557 4379 + X 4972375 31 +
0 3R 111578243 1579 + 3L 183072625 1459 - 3L 195470412 1312 - 3L 73658413 248 -
0 3R 111666486 7069 + 3L 182938039 6700 - 3L 227534711 5867 - 3L 73548031 329 -
0 3R 111776864 1964 + 3L 186162730 683 + 3L 194685479 689 - 3L 79377266 686 -
0 3R 111782240 3380 + 3L 182784963 3491 - 3L 227412243 2841 - 3L 69798649 1141 +
0 3R 111787219 2143 + 3L 182779523 2906 - 3L 227408288 1774 - 3L 69812415 64 -
0 3R 111793253 2857 + 3L 182770006 1739 - 3L 227400908 2792 - 3L 69823850 386 +
0 3R 111829350 1566 + 3L 182724459 2954 - 3L 227363540 1677 - 3L 69876050 254 +
0 3R 111832252 2047 + 3L 182719411 4000 - 3L 227359408 377 - 3L 69880046 42 +
0 3R 111898762 1989 + 3L 182628911 959 - 3L 227290571 888 - 3L 69965459 72 +
0 3R 111980941 3777 + 3L 176288181 3874 + 3L 193790440 3451 + 3L 68745636 75 -
0 3R 112232264 1074 + 3L 176601385 1179 + 3L 194124065 1149 + 3L 68425567 194 -
0 3R 112258297 7777 + 3L 176629904 9038 + 3L 224619929 3936 + 3L 68392062 51 -
0 3R 112349464 1259 + 3L 176742780 1815 + 3L 194288789 1300 + 3L 68280427 57 -
0 3R 112380105 752 + 3L 186668168 11330 + 3L 224913727 1538 + 3L 65464246 291 +
0 3R 112472714 7893 + 3L 176926585 4440 + 3L 194555751 3485 - 3L 64490588 501 +
0 3R 112480877 4598 + 3R 137955603 6221 - 3R 138847392 5260 - X 8971214 4307 +
0 3R 112593347 1353 + 3L 170372754 1211 + 3L 221974343 1191 - 3L 77099840 82 -
0 3R 112669865 741 + 3L 170428534 23387 + 3L 221867092 626 - 3L 75752424 378 +
0 3R 112672618 2336 + 3L 170454384 2036 + 3L 221862362 1747 - 3L 75757115 74 +
0 3R 112697347 3578 + 3L 170464512 26400 + 3L 221819615 6550 - 3L 75782088 588 +
0 3R 112701328 1044 + 3L 170491151 1397 + 3L 221817745 1255 - 3L 75787527 137 +
0 3R 112782154 2164 + 3L 170568595 18233 + 3L 221685297 857 - 3L 75870870 980 +
0 3R 112804929 3808 + 3L 170605691 5585 + 3L 221642721 4687 - 3L 75896681 75 +
0 3R 112829384 3009 + 3L 170629474 3044 + 3L 221610983 4268 - 3L 75914482 14 +
0 3R 113113152 311 + 3L 183591876 8261 - 3L 204203437 272 + 3L 74161310 323 -
0 3R 113120794 1510 + 3L 183586699 3477 - 3L 204250751 1423 + 3L 74147216 1268 -
0 3R 113530019 3607 + 3L 167737567 8944 + 3L 218903068 2297 + 3L 64215837 102 +
0 3R 113699614 2759 + 3L 167911247 2591 + 3L 219156770 3322 + 3L 64435971 2294 +
0 3R 113736624 869 + 3L 167943766 912 + 3L 219204022 883 + 3L 64478834 203 +
0 3R 113831879 2402 + 3L 168039638 7453 + 3L 219393045 2172 + 3L 64920795 62 +
0 3R 113845067 1762 + 3L 168053104 2694 + 3L 219406741 2721 + 3L 64936093 41 +
0 3R 113860151 3077 + 3L 168069057 1346 + 3L 219429408 1494 + 3L 64953735 48 +
0 3R 114059824 3913 + 3L 168285248 1777 + 3L 212707450 1463 - 3L 65188158 762 +
0 3R 114066626 1556 + 3L 168290335 1490 + 3L 212702420 1480 - 3L 65193629 517 +
0 3R 114089529 2829 + 3L 168314412 2914 + 3L 212604775 2605 - 3L 65229450 293 +
0 3R 114097266 3833 + 3L 168320439 5093 + 3L 212593676 6207 - 3L 65243638 167 +
0 3R 114101463 889 + 3L 168326097 1121 + 3L 212592119 840 - 3L 65298958 8 -
0 3R 114102594 923 + 3L 168327373 1102 + 3L 212590034 1155 - 3L 65296731 61 -
0 3R 114137828 2046 + 3L 168363339 5678 + 3L 212540918 3085 - 3L 65258209 272 -
0 3R 114199060 758 + 3L 168427417 923 + 3L 212450866 734 - 3L 79037677 755 -
0 3R 114277695 434 + 3L 168509958 3875 + 3L 212334556 491 - 3L 78954402 335 -
0 3R 114379942 799 + 3L 168616017 710 + 3L 212171948 716 - 3L 78839284 59 -
0 3R 114423373 2000 + 3L 185433128 1937 - 3L 227720085 995 + 3L 79928560 1450 +
0 3R 114464458 2252 + 3L 183928971 1044 + 3L 203912567 1045 - 3L 74399325 56 +
0 3R 114466981 5588 + 3L 183931524 3396 + 3L 203908646 2952 - 3L 74401073 2867 +
0 3R 114476338 3270 + 3L 183939602 1566 + 3L 203897928 1382 - 3L 74409959 74 +
0 3R 114552028 1482 + 3L 174012247 1840 + 3L 219830923 1776 - 3L 73161908 5 -
0 3R 114554692 11477 + 3L 174015083 13652 + 3L 219806765 22052 - 3L 73138916 212 -
0 3R 114613950 1157 + 3L 170286571 1031 + 3L 222104093 5032 - 3L 77182600 1022 -
0 3R 114615923 1231 + 3L 170288593 2671 + 3L 222102129 876 - 3L 77180304 72 -
0 3R 114620721 676 + 3L 170293299 1304 + 3L 222094651 873 - 3L 77175333 53 -
0 3R 114648774 2077 + 3L 170319799 8888 + 3L 222043613 1855 - 3L 77145222 106 -
0 3R 114658782 1864 + 3L 170339069 5359 + 3L 222027516 1869 - 3L 77131201 1453 -
0 3R 114660808 2426 + 3L 170345144 1781 + 3L 222011457 1183 - 3L 77124666 231 -
0 3R 114664881 6619 + 3L 170354684 4045 + 3L 221996168 5496 - 3L 77119960 544 -
0 3R 114672250 805 + 3L 170359492 852 + 3L 221993629 662 - 3L 77112575 116 -
0 3R 114673318 19823 + 3L 170368072 4441 + 3L 221979684 2786 - 3L 77101925 66 -
0 3R 114708317 4594 + 3L 186337462 20764 - 3L 224494267 17921 - 3L 79259129 75 +
0 3R 114753628 2211 + 3L 186285074 2302 - 3L 194580417 2202 + 3L 79296003 12 +
0 3R 114756388 2698 + 3L 186250536 2604 - 3L 194588410 2519 + 3L 79299127 87 +
0 3R 114803680 1104 + 3L 186193865 1340 - 3L 194661221 1102 + 3L 79356639 71 +
0 3R 114805115 3706 + 3L 186189619 3961 - 3L 194662864 3486 + 3L 79357392 123 +
0 3R 114817492 1176 + 3L 186169334 851 - 3L 194676993 1560 + 3L 79371168 11 +
0 3R 114819216 1595 + 3L 186167310 1633 - 3L 194679040 1440 + 3L 79372243 167 +
0 3R 114821934 920 + 3L 186163499 3474 - 3L 194682707 790 + 3L 79374489 43 +
0 3R 114826834 1023 + 3L 186159892 1667 - 3L 194690965 1021 + 3L 79380094 99 +
0 3R 114839758 3800 + 3L 186141361 4806 - 3L 194705632 3945 + 3L 79399431 129 +
0 3R 115216658 2054 + 3L 185688894 12672 - 3L 195179726 2651 + 3L 79763852 46 +
0 3R 115242951 503 + 3L 185670412 10641 - 3L 195207456 733 + 3L 79780418 17 +
0 3R 115246338 6015 + 3L 185647892 565 - 3L 195242261 2450 + 3L 79790906 101 +
0 3R 115252638 2407 + 3L 185607390 1398 - 3L 195254441 823 + 3L 79791592 58 +
0 3R 115257704 4325 + 3L 185599117 4692 - 3L 195259913 5639 + 3L 79800421 162 +
0 3R 115278490 1189 + 3L 185580210 1315 - 3L 195284292 951 - 3L 79815858 79 +
0 3R 116009376 3644 + 3L 175007856 2434 - 3L 205345013 2277 - 3L 75475548 249 +
0 3R 116018536 1685 + 3L 174995687 1828 - 3L 205336575 1951 - 3L 75503570 266 +
0 3R 116192135 2143 + 3L 174783823 4361 - 3L 205139472 2549 - 3L 72407083 153 +
0 3R 116199672 1110 + 3L 174775932 3977 - 3L 205132291 1139 - 3L 72413511 87 +
0 3R 116224894 6425 + 3L 184470937 7721 + 3L 226165123 5964 + 3L 74886735 211 +
0 3R 116237558 10298 + 3L 184484699 14291 + 3L 226184286 6128 + 3L 74904930 72 -
0 3R 116252383 5776 + 3L 164029455 4537 - 3L 226200589 2689 + 3L 74931743 39 -
0 3R 116262378 13452 + 3L 163995941 7263 - 3L 226221076 5490 + 3L 74946989 211 +
0 3R 116276489 4346 + 3L 163989215 5880 - 3L 226226858 5974 + 3L 74961363 34 +
0 3R 116522681 1322 + 3L 188879382 8305 + 3L 228619421 1206 - 3L 81015889 63 -
0 3R 116645040 1749 + 3L 189134410 2056 + 3L 228523549 1727 - 3L 80898240 146 -
0 3R 116759109 4109 + 3L 189329313 4004 + 3L 228405968 6409 - 3L 80774122 3941 -
0 3R 116844813 3419 + 3L 189463616 675 + 3L 228333398 653 - 3L 80679847 125 -
0 3R 116848265 476 + 3L 189466105 704 + 3L 228331148 472 - 3L 80677479 53 -
0 3R 116851868 1991 + 3L 189471687 677 + 3L 228327583 661 - 3L 80673589 50 -
0 3R 116856852 1010 + 3L 189476839 880 + 3L 228323201 892 - 3L 80669694 65 -
0 3R 116902219 664 + 3L 180590223 3158 + 3L 228282619 477 - 3L 80622026 62 -
0 3R 116906604 1493 + 3L 180599033 1463 + 3L 228276752 1376 - 3L 80615316 1448 -
0 3R 117010750 1490 + 3L 180765387 1450 + 3L 221366053 1957 + 3L 80525895 806 -
0 3R 117026596 3037 + 3L 180782954 17039 + 3L 221400103 3686 + 3L 80494845 77 -
0 3R 117053446 1946 + X 9043083 7855 + 3L 221449196 2339 + 3L 80469375 47 -
0 3R 117056337 1603 + 3L 180812010 1771 + 3L 221452620 1438 + 3L 80465639 1082 -
0 3R 117314638 224 + 3L 181506813 2435 - 2R 25872276 2385 - 3R 52981569 1367 +
0 3R 117550990 974 + 3R 145780991 1768 + 3L 207356111 845 + 3L 63431863 1076 +
0 3R 117626227 1378 + 3L 161871098 1497 + 3L 207390360 1465 + 3L 63468402 6 +
0 3R 117644242 1542 + 3L 161893025 5426 + 3L 207415967 6728 + 3L 63494990 212 +
0 3R 117655679 6580 + 3L 161907374 9721 + 3L 207433898 5035 + 3L 63518420 215 +
0 3R 117709183 4527 + 3L 161988155 7606 + 3L 207493611 1742 + 3L 63582933 172 +
0 3R 117717090 8071 + 3L 161996291 14753 + 3L 207499739 8443 + 3L 63608662 53 +
0 3R 117739116 4422 + 3L 162026056 4182 + 3L 207528871 2644 + 3L 63621319 122 +
0 3R 117785690 5081 + 3L 162052703 2448 + 3L 207559966 1804 + 3L 63649126 1276 +
0 3R 117803168 5270 + 3L 162072807 5819 + 3L 207580819 3835 + 3L 63669704 318 +
0 3R 117809481 1462 + 3L 162078996 2224 + 3L 207588760 1538 + 3L 63674588 102 +
0 3R 117813785 4466 + 3L 162082801 5100 + 3L 207590791 6179 + 3L 63684060 512 +
0 3R 117819507 1090 + 3L 162091191 1085 + 3L 207597571 1386 + 3L 63688945 102 +
0 3R 117958863 8722 + 3L 162276572 5310 + 3L 207751756 5791 + 3L 63880479 788 +
0 3R 119076273 1920 + 3L 175810187 2556 + 3L 211590501 2654 - 3L 69269213 110 -
0 3R 119078534 5111 + 3L 175814238 4435 - 3L 211582905 2972 + 3L 69260550 2984 +
0 3R 119382498 4990 + 3L 170972770 9181 - 3L 220953926 7723 + 3L 76252438 70 -
0 3R 119408287 2320 + 3L 170952241 3983 - 3L 220999783 2657 + 3L 76230266 81 -
0 3R 119437993 1724 + 3L 170925006 3351 - 3L 221034382 1766 + 3L 76199155 1784 -
0 3R 119441360 884 + 3L 170923310 970 - 3L 221040527 975 + 3L 76196758 869 -
0 3R 119442407 11661 + 3L 170909618 11813 - 3L 221044159 5244 + 3L 76190162 3275 -
0 3R 120279904 3543 + 3L 174098772 3791 + 3L 196192006 22132 - 3L 73082825 22 -
0 3R 120328002 4739 + 3L 174152582 4067 + 3L 196132106 3042 - 3L 73016285 56 -
0 3R 120345383 1373 + 3L 174173334 3173 + 3L 196084054 1070 - 3L 72994102 1316 -
0 3R 120347496 3847 + 3L 174179059 1256 + 3L 196077954 1169 - 3L 72989066 1220 -
0 3R 120368572 1180 + 3L 174202158 1428 + 3L 196050738 1369 - 3L 72967193 15 -
0 3R 120433886 7057 + 3L 174276547 6778 + 3L 204660691 22990 + 3L 72885495 1485 -
0 3R 120538189 4004 + 3L 174384729 15090 + 3L 204778664 10431 + 3L 72786983 1200 -
0 3R 120614291 1481 + 3L 174487851 1400 + 3L 204862367 1019 + 3L 72706843 884 -
0 3R 120677256 8681 + 3L 174553305 22723 + 3L 204912408 22044 + 3L 72657173 79 -
0 3R 120805087 6716 + 3L 174701189 3506 + 3L 205053945 792 + 3L 72508566 64 -
0 3R 120819098 2024 + 3L 174713714 1970 + 3L 205068425 1796 + 3L 72476549 88 -
0 3R 120857719 859 + 3L 174754560 4310 + 3L 205109089 4021 + 3L 72429778 317 +
0 3R 120864092 569 + 3L 174763769 934 + 3L 205115986 857 + 3L 72427079 101 -
0 3R 120865089 2957 + 3L 174764943 3584 + 3L 205118140 4882 + 3L 72426037 46 -
0 3R 120868259 14446 + 3L 184449826 13638 - 3L 226129811 23795 - 3L 74864830 171 -
0 3R 120900289 2853 + 3L 184426215 3817 - 3L 226121135 4338 - 3L 74841088 90 -
0 3R 120903404 2652 + 3L 184423007 2879 - 3L 226118844 1793 - 3L 74840219 125 -
0 3R 120906248 800 + 3L 184421551 1287 - 3L 226116807 1233 - 3L 74836812 128 -
0 3R 120907700 1535 + 3L 184419488 1597 - 3L 205543576 1172 + 3L 74835553 127 -
0 3R 120910342 5005 + 3L 184413973 5050 - 3L 205546615 5746 + 3L 74827177 833 -
0 3R 121159287 3349 + 3L 184121288 3089 - 3L 205806146 3720 + 3L 74575488 79 -
0 3R 121247880 1385 + 3L 184012747 8901 - 3L 205899927 1409 + 3L 74459379 104 +
0 3R 121249983 1882 + 3L 183986670 2703 - 3L 205903573 587 + 3L 74450034 129 -
0 3R 121310648 628 + 3L 188063743 1246 + 3L 226830093 930 + 3L 81594723 168 -
0 3R 121314686 3682 + 3L 188069378 2644 + 3L 226835314 2284 + 3L 81589275 220 -
0 3R 121587613 2118 + 3L 188455809 2854 + 3L 227083364 2034 + 3L 81299797 75 -
0 3R 121596899 3105 + 3L 188467230 13962 + 3L 228854901 2501 - 3L 81290146 53 -
0 3R 121612112 2300 + 3L 188482356 2242 + 3L 228840024 1803 - 3L 81276761 7 -
0 3R 121627411 3207 + 3L 188501044 3673 + 3L 228824695 2473 - 3L 81254786 1070 +
0 3R 121631957 878 + 3L 188506177 947 + 3L 228822150 1019 - 3L 81253536 905 -
0 3R 121638559 1973 + 3L 163986712 2135 - 3L 226236124 830 + 3L 69616303 29 +
0 3R 121765163 1668 + 3L 187120572 2515 + 3L 226363330 1226 + 3L 69796391 68 +
0 3R 121802628 1155 + 3L 183534037 2304 + 3L 204301321 1176 - 3L 74095686 74 +
0 3R 121806162 6048 + 3L 183538510 8155 + 3L 204294488 2139 - 3L 74097935 108 +
0 3R 121812584 6211 + 3L 170891942 3529 - 3L 221078643 4767 + 3L 76170262 893 -
0 3R 121821415 2444 + 3L 170885282 2249 - 3L 221093141 1043 + 3L 76163707 998 -
0 3R 121859622 1266 + 3L 170847604 4456 - 3L 221147610 25601 + 3L 76127062 88 -
0 3R 121882631 4936 + 3L 170823463 4828 - 3L 221184808 4682 + 3L 76105436 1590 -
0 3R 121913253 2033 + 3L 170796045 2011 - 3L 221227815 1906 + 3L 76077714 600 -
0 3R 121917244 3194 + 3L 170790389 4037 - 3L 221233095 3917 + 3L 76071248 80 -
0 3R 121920868 1169 + 2L 73545875 2912 - 3L 221251784 1179 + 2L 39581955 191 -
0 3R 121922227 11780 + 3L 170777042 12960 - 3L 221275882 3913 + 3L 76060995 1126 -
0 3R 121934218 1542 + 3L 170774100 1775 - 3L 221284552 1583 + 3L 76056572 218 -
0 3R 121993723 2225 + 3L 170706672 3298 - 3L 228186806 2604 - 3L 75994399 312 -
0 3R 122057526 1883 + 3L 170646286 5037 - 3L 221584575 823 + 3L 75935023 357 -
0 3R 122062036 2053 + 3L 170633269 11615 - 3L 221590448 18932 + 3L 75929351 143 -
0 3R 122186693 1301 + X 7804565 3055 + X 11263541 4247 - X 599991 135 +
0 3R 122369849 7597 + 3L 163344647 8631 - 3L 199448426 2602 + 3L 65032583 45 -
0 3R 122657853 1816 + 3L 180813956 2043 + 3L 221455399 1847 + 3L 80464281 680 -
0 3R 122662377 1478 + 3L 180816785 4498 + 3L 221459946 4261 + 3L 80460306 421 -
0 3R 122669932 2971 + 3L 180826179 1501 + 3L 221474829 1193 + 3L 80452612 1204 -
0 3R 123104108 1688 + 3L 175402572 1715 - 3L 225952601 1673 + 3L 75089180 1724 +
0 3R 123106169 814 + 3L 175401288 1054 - 3L 225954441 1061 + 3L 75091286 110 +
0 3R 123122742 488 + 3R 115083320 413 - X 12641186 623 + X 10459344 584 -
0 3R 123169328 2513 + 3L 175327575 2504 - 3L 226024985 1122 + 3L 75167216 2492 +
0 3R 123189435 1528 + 3L 175305840 1049 - 3L 226048771 1455 + 3L 75191455 277 +
0 3R 123213493 644 + 3L 175280068 2164 - 3L 226071157 606 + 3L 75216871 394 +
0 3R 123217459 5647 + 3L 175276344 1948 - 3L 226074118 5182 + 3L 75220841 6 +
0 3R 123253363 1037 + 3L 175237391 1010 - 3L 226103888 794 + 3L 75258011 998 +
0 3R 123264958 1342 + 3L 175227239 1293 - 3L 226113163 1196 + 3L 75270486 171 +
0 3R 123269177 10664 + 3L 175215297 9326 - 3L 205526769 7985 - 3L 75273982 72 +
0 3R 123295126 8382 + 3L 175175965 4975 - 3L 205499162 6844 - 3L 75303878 652 +
0 3R 123325910 3641 + 3L 175153244 3380 - 3L 205473288 5269 - 3L 75335881 85 +
0 3R 123349895 5725 + 3L 175123643 4021 - 3L 205445923 2583 - 3L 75363670 109 +
0 3R 123407256 993 + 3L 175060990 914 - 3L 205392714 983 - 3L 75420510 848 +
0 3R 123504672 7134 + 3L 194546919 5177 + 3L 209559544 5015 + 3L 67814865 168 -
0 3R 123512358 6867 + 3L 194555647 7381 + 3L 209567156 20477 + 3L 67791108 210 +
0 3R 123554084 672 + 3L 194603960 443 + 3L 209625693 546 + 3L 67744559 386 -
0 3R 123620446 9392 + 3L 189704461 1134 + 3L 209698236 28368 + 3L 67663621 130 -
0 3R 123631278 1296 + 3L 189706389 1559 + 3L 209728568 1285 + 3L 67660440 257 -
0 3R 123675051 1260 + 3L 189761800 1245 + 3L 209793089 1123 + 3L 67600420 142 -
0 3R 123716673 1571 + 3L 189807032 1442 + 3L 209843603 2067 + 3L 67545598 1412 -
0 3R 123798593 8160 + 3L 189902371 734 - 3L 209945656 12227 + 3L 67444037 734 +
0 3R 124239554 2104 + 3L 175406800 3687 + 3L 225948285 1928 - 3L 75085280 1352 -
0 3R 124242689 968 + 3L 175411253 1049 + 3L 225945397 989 - 3L 75081726 1019 -
0 3R 124245305 4749 + 3L 175415279 4563 + 3L 225941919 1553 - 3L 75076219 1958 -
0 3R 124299888 1578 + 3L 175497196 2387 + 3L 211965010 1399 - 3L 69603676 455 -
0 3R 124329644 2068 + 3L 175521592 2091 + 3L 211933425 2634 - 3L 69577952 834 -
0 3R 124510673 1366 + 3L 191239297 1665 - 3L 211367061 1433 - 3L 71478017 123 +
0 3R 124705086 7426 + 3L 191034588 10104 - 3L 211120755 193852 - 3L 71733048 16 +
0 3R 125238922 4570 + 3L 164342232 16272 + 3L 213170158 15045 - 3L 70723502 34 +
0 3R 125261744 4826 + 3L 164409380 12473 + 3L 213140691 3057 - 3L 70763534 425 +
0 3R 125280617 5323 + 3L 164429324 10688 + 3L 213115133 10658 - 3L 70794418 1964 -
0 3R 125287441 3993 + 3L 164441175 4720 + 3L 213109703 4744 - 3L 70797319 329 +
0 3R 125294775 2026 + 3L 164449187 2438 + 3L 213103400 2657 - 3L 70808043 92 +
0 3R 125302806 1808 + 3L 164460337 2438 + 3L 213091516 1974 - 3L 70819487 55 +
0 3R 125305593 1502 + 3L 164457793 1640 + 3L 213095178 1492 - 3L 70815119 464 +
0 3R 125311623 3820 + 3L 164463367 4213 + 3L 213086031 3942 - 3L 70823407 100 +
0 3R 125324614 1702 + 3L 174009851 1953 - 3L 219833245 1474 + 3L 73162603 126 +
0 3R 125333043 7505 + 3L 173996205 7755 - 3L 219847790 4365 + 3L 73173431 42 +
0 3R 125455126 402 + 3L 173831122 6532 - 3L 220006164 797 + 3L 73272566 601 +
0 3R 125673317 6294 + 3L 189945672 2753 + 3L 209961718 2254 + 3L 67421538 27 -
0 3R 127759788 6958 + 3L 179498098 1248 - 3L 206412735 1106 - 3L 67868001 39 +
0 3R 127781457 4658 + 3L 179462915 4791 - 3L 206387809 3751 - 3L 67893966 1227 +
0 3R 127815808 2933 + 3L 179423160 3532 - 3L 206352682 5261 - 3L 67947369 77 +
0 3R 127819740 1902 + 3L 179420938 2176 - 3L 206348777 1804 - 3L 67948966 56 +
0 3R 127843766 1622 + 3L 179397597 2168 - 3L 206319936 970 - 3L 67979919 218 +
0 3R 127897131 2539 + 3L 179318946 1209 - 3L 206259564 4735 - 3L 68038571 49 +
0 3R 127914248 13391 + 3L 179289489 15390 - 3L 206235662 7635 - 3L 68073295 106 +
0 3R 127936523 3561 + 3L 179278570 4043 - 3L 206212778 4377 - 3L 68084392 123 +
0 3R 127947069 1176 + 3L 179270281 5943 - 3L 206205503 5747 - 3L 68090806 20 +
0 3R 128359000 3028 + 3L 186740181 4620 + 3L 220939533 3641 - 3L 65536727 1554 +
0 3R 128487505 11197 + 3L 186883126 7578 + 3L 220779227 57496 - 3L 65682891 26 +
0 3R 128524837 398 + 3L 186916713 924 + 3L 220744837 743 - 3L 65721674 75 +
0 3R 128528318 2206 + 3L 186918080 5126 + 3L 220739155 2867 - 3L 65725768 1217 +
0 3R 128661949 50376 + 3L 164086363 10436 + 3L 213456154 4450 - 3L 70474671 9 +
0 3R 128730056 2162 + 3L 164128837 2827 + 3L 213420152 1042 - 3L 70504597 161 +
0 3R 128770377 857 + 3L 164199993 5799 + 3L 213362658 761 - 3L 70546635 287 -
0 3R 128815540 662 + 3L 164245363 668 + 2L 129129648 4607 - 3L 70597281 659 +
0 3R 128923569 916 + 2L 96619792 1965 + X 10676545 1186 - X 3596614 31 -
0 3R 128926135 1232 + 3L 175404825 1187 - 3L 225951069 1214 + 3L 75087648 1151 +
0 3R 130017801 4802 + 3L 197152347 5497 + 3L 188951722 5120 - 3L 63368006 248 -
0 3R 130345155 7032 + 3L 197460375 6642 + 3L 190715961 6772 + 3L 63097644 829 -
0 3R 130400999 2569 + 3L 197516155 3350 + 3L 190781512 3207 + 3L 63037189 463 -
0 3R 130433816 3956 + 3L 197550871 4198 + 3L 190819592 3764 + 3L 62997944 71 -
0 3R 130449917 4890 + 3L 197583233 3907 + 3L 190835403 1353 + 3L 62970076 277 -
0 3R 134093763 5652 + 2L 97594406 4237 - 2L 86165866 4053 - X 11163562 206 -
0 3R 134101308 2605 + X 15182630 5400 + 2R 46117833 2349 - X 3585633 40 +
0 3R 134105170 5215 + 3R 140175098 5531 - 2R 85430581 16066 - X 11151055 183 -
0 3R 135243578 2120 + 2L 89366572 11325 + 2L 93188344 21245 - 2L 38066305 93 -
0 3R 135406471 3414 + 2L 88438921 4442 - 2L 94241377 12061 + 2L 39016715 105 +
0 3R 136478594 1541 + 2L 101741097 2428 - 2L 95155556 2135 + 2L 40914554 1406 -
0 3R 136510422 492 + 2L 89479917 723 + 2L 92947912 731 - 2L 37930797 46 -
0 alb_chr 0 0 + atr_chr 0 0 + gam_chr 0 0 + sin_chr 0 0 +
0 X 10139 1196 + X 12972260 2721 - X 12443351 1317 - X 2671606 101 +
0 X 165520 8204 + X 1162806 7363 - X 11387693 10124 - X 11783598 84 +
0 X 184671 3222 + X 1131094 4736 - X 11428745 935 + X 11805570 692 +
0 X 235829 7953 + X 1067115 14085 - X 11508185 12507 + X 11863499 21 +
0 X 334070 4766 + X 15694236 6694 + X 5774401 6261 - X 11601200 48 -
0 X 343277 1212 + X 15721152 4436 + X 5759812 7464 - X 11595517 376 -
0 X 466059 831 + X 1545382 3032 - X 8293985 65898 - X 11036062 81 -
0 X 485791 2736 + X 1514581 4702 - X 8271710 4148 - X 10967789 79 -
0 X 497670 1793 + X 10061485 1660 + 2R 32110432 1566 - X 1815030 478 -
0 X 522521 5692 + X 10098759 14843 + X 11783528 19741 - X 1786594 452 +
0 X 605735 3456 + X 15015231 9019 - X 9874701 9539 - X 1942404 65 -
0 X 628287 5960 + X 9857887 3565 + X 4908861 1524 - X 8299145 228 -
0 X 700776 6927 + X 15207453 4204 - X 12699879 7064 - X 3564049 144 +
0 X 1000698 10046 + X 10689238 23747 + X 3227256 31078 - X 6735377 17 -
0 X 1039633 8059 + X 10748880 8897 + X 3190903 9880 - X 6682237 219 -
0 X 1053227 5045 + X 10765166 5268 + 3L 191071101 13585 + X 6667251 231 -
0 X 1060668 2349 + X 10784748 3734 - X 3181145 3385 - X 6649886 249 +
0 X 1064541 3609 + X 10772989 5525 + X 3174285 4309 - X 6656506 228 -
0 X 1125658 3654 + X 10876529 3123 + X 3120259 37792 + X 6559230 275 -
0 X 1158359 5092 + X 3164283 11245 - X 3355862 16089 - X 3896390 71 +
0 X 1168463 2776 + X 12734031 8891 + 3R 184978904 1896 - X 6778796 106 -
0 X 1196467 1724 + X 846495 4200 + X 2843996 2445 - X 12167457 125 -
0 X 1274514 3751 + X 810056 4849 + X 18824363 6101 - X 4965522 389 +
0 X 1280472 1279 + X 12112899 2734 - X 14828247 1900 - X 5284695 64 +
