alb_ID alb_chr alb_start alb_length alb_strand atr_scf atr_start atr_length atr_strand gam_chr gam_start gam_length gam_strand
AALB004151 3L 141186336 5758 1 2L 92530733 3816 -1 2L 104769790 14516 1
AALB004871 3L 152991759 9743 1 2L 102663945 13558 1 2L 90095634 4691 -1
AALB000264 2L 84883808 806 -1 2R 33667805 536 1 3R 155493472 620 -1
AALB002978 2R 46814819 2720 -1 3R 159204055 5636 1 2R 81786377 4630 1
AALB008188 2R 43150138 1865 -1 3R 153758328 2061 -1 2R 64623342 1900 -1
AALB003251 3L 139284846 1419 -1 2L 63412589 1248 -1 2L 114262084 3346 -1
AALB008228 2R 42645375 1559 1 3R 119023207 2160 -1 2R 47125127 1050 1
AALB001725 2L 94394835 6125 1 2R 37817712 10633 -1 3R 160336075 7136 1
AALB007415 3R 129087408 1815 1 3L 192069059 13309 -1 3L 208634707 1618 1
AALB002354 2R 27512984 4309 -1 3R 137695092 1625 1 2R 28435805 1541 1
AALB008181 2R 43180687 596 -1 3R 153789749 826 -1 2R 38323436 654 1
AALB001802 2L 93334173 2196 -1 2R 50185489 2512 1 3R 154991575 3194 1
AALB004189 3L 141724122 4344 1 2L 77265895 4741 1 2L 95707293 4299 1
AALB010634 3R 118794435 14555 1 3L 187485487 9312 1 3L 200008689 8605 1
AALB002995 2R 46993655 4618 -1 3R 159005564 5956 1 2R 81588278 2023 1
AALB007939 2L 65456945 1288 -1 2R 56241112 1706 -1 3R 183671040 1447 -1
AALB004191 3L 141729680 1791 1 2L 77271744 8317 1 2L 95712738 2617 1
AALB014446 3L 151330334 754 1 2L 92233904 23627 -1 2L 105103925 881 1
AALB008942 2R 19913460 12714 1 3R 115499616 23657 -1 2R 50682411 12633 1
AALB010621 3R 118670544 1058 1 3L 187302590 1315 1 3L 199831682 1149 1
AALB004633 3L 148808062 893 -1 2L 97679001 1531 -1 2L 126512685 1296 1
AALB002482 2R 25773040 6955 1 3R 115015436 14460 1 2R 67265223 13282 -1
AALB010753 3R 120819098 2024 -1 3L 174546345 1970 -1 3L 204913903 1796 -1
AALB001878 2L 92320955 9221 1 2R 54307329 7112 1 3R 172334978 11424 1
AALB008880 2R 20585706 5141 1 3R 124256900 7850 -1 2R 38373648 5110 1
AALB004967 3L 154149290 1773 -1 2L 86235318 3213 1 2L 125666726 3260 1
AALB002793 2R 56723058 6080 -1 3R 120099254 1183 1 2R 69868254 1190 -1
AALB010872 2R 61279976 5109 1 3R 141137581 1614 1 2R 66187843 1586 -1
AALB002044 2L 89999614 3162 -1 2R 31487500 3254 -1 3R 139722938 2935 -1
AALB005137 3L 156453126 1776 -1 2L 73687310 2343 1 2L 132360997 1685 -1
AALB003139 2R 49789491 2154 1 3R 137013946 2734 -1 2R 67732045 2399 -1
AALB004898 3L 153415858 13528 1 2L 93766682 7206 1 2L 116435074 5579 -1
AALB008498 3R 125324614 1702 1 3L 173842482 1953 -1 3L 219678723 1474 1
AALB003850 3R 103701522 1984 1 3L 166655111 25045 -1 3L 217653648 1985 -1
AALB010679 3R 119557591 6351 -1 3L 161431835 14940 -1 3L 206921456 18129 -1
AALB001901 2L 91983384 608 1 X 2376474 5523 1 X 13819940 4567 -1
AALB003188 3L 137941189 15546 -1 2L 76709653 9272 1 2L 96329685 26410 -1
AALB004811 3L 151543721 2680 -1 2L 97873805 5492 -1 2L 100525802 3870 1
AALB008423 2R 39260956 5868 1 3R 146207142 6674 -1 2R 77780818 4834 -1
AALB008393 2R 39852189 1673 -1 3R 144914533 1631 1 2R 76318512 1604 1
AALB007968 2L 65774461 13055 -1 2R 56034796 14782 1 3R 183316653 14851 1
AALB015791 2R 22921268 1358 -1 3R 128953421 1362 -1 2R 71948778 1730 -1
AALB002199 2R 32898271 2133 1 3R 154566587 2585 1 2R 37575581 1511 -1
AALB000734 2L 76557531 1524 1 2R 30814866 8724 -1 3R 171947023 7458 -1
AALB006015 3L 167030372 1995 -1 2L 81950000 2791 1 2L 111797494 1093 -1
AALB000300 2L 84294318 10609 -1 2R 38533162 12184 -1 3R 139364392 8824 -1
AALB005751 3L 163820798 20296 1 2L 72269909 20001 -1 2L 131762923 18158 -1
AALB008306 2R 41300411 1714 -1 3R 148019659 4123 1 2R 41873205 34678 1
AALB015535 2R 31582627 2979 1 3R 110081110 3475 1 2R 45319613 2453 1
AALB009508 2R 12734957 2205 1 3R 125498646 3202 1 2R 58862777 2587 1
AALB006197 3L 169421464 10191 1 2L 74902140 7182 1 2L 133649514 4670 -1
AALB002798 2R 56705563 3934 1 3R 141987675 11822 -1 2R 73512599 4832 1
AALB008677 2R 58576655 14554 1 3R 116622768 9629 -1 2R 49535580 6285 1
AALB005262 3L 157976041 1768 1 2L 82041239 2980 1 2L 123635733 1785 1
AALB008376 2R 40317944 1497 1 X 865486 1892 -1 3L 196316712 751 -1
AALB000172 2L 86504139 9306 -1 2R 23753017 9663 -1 3R 142463460 7791 -1
AALB005493 3L 160720428 5818 1 2L 85171097 6133 -1 2L 130608975 5058 -1
AALB010288 3R 113314453 906 1 3L 169941300 803 -1 3L 222234612 606 1
AALB004394 3L 144629152 1827 -1 2L 100950606 482 1 2L 99133249 1804 1
AALB003430 2R 54325477 1976 -1 3R 110727304 1980 1 2R 57188309 2001 1
AALB001339 2L 101008648 5801 -1 2R 16986087 2563 -1 3R 170811914 3749 1
AALB007213 2R 29268009 757 1 3R 155655549 1455 1 2R 63029284 1148 -1
AALB001560 2L 98224779 2714 -1 2R 34267227 1816 1 3R 156658901 1821 1
AALB004996 3L 154499429 2405 -1 2L 90900588 3467 -1 2L 127638327 4223 1
AALB008858 2R 21120322 1712 -1 3R 147342647 1633 1 2R 41154289 1721 1
AALB007347 3L 137846936 954 -1 2L 89144502 1098 -1 2L 93255671 960 1
AALB002058 2R 35404518 2212 -1 3R 120907919 1767 1 2R 31222049 2053 1
AALB005376 3L 159466780 1914 -1 2L 96432434 2485 1 2L 122647623 1895 -1
AALB009220 2R 16005767 21669 -1 3R 106104624 4432 -1 2R 46383390 4300 1
AALB001616 2L 97399623 9073 1 2R 17879520 12400 -1 3R 169500160 6275 1
AALB008165 2R 43438208 6788 1 3R 111114196 13864 1 2R 70362350 138967 -1
AALB015800 2R 49886607 1789 1 3R 136881859 1433 -1 2R 80939004 1386 -1
AALB001976 2L 90812228 8512 -1 2R 53408555 8414 1 3R 137111398 5664 1
AALB008600 2R 59974254 6197 -1 3R 157064258 7232 1 2R 42794290 6172 1
AALB001104 2L 69737595 6083 -1 2R 37160785 8055 1 3R 151082789 18762 -1
AALB001321 2L 101367561 784 -1 2R 39612808 3001 1 3R 172490357 816 -1
AALB009483 2R 13037501 2569 -1 3R 125941311 2237 -1 2R 53384727 2871 -1
AALB005053 3L 155522093 527 -1 2L 87228887 673 -1 2L 120148925 572 1
AALB002640 2R 23082236 3195 -1 3R 121102336 2403 -1 2R 72142021 22618 -1
AALB009108 2R 17526819 1787 1 3R 122716740 3143 -1 2R 55125795 1757 -1
AALB003782 3R 102603188 6305 1 3L 168975578 5843 -1 3L 229095153 5634 1
AALB009231 2R 15932995 1357 1 3R 111693295 2479 -1 2R 29949464 1983 1
AALB009942 3R 107175255 14826 1 3L 177412268 2407 -1 3L 223677223 2131 1
AALB004215 3L 141908741 3213 1 2L 63068552 4204 -1 2L 102534607 4319 1
AALB004435 3L 145736789 2073 -1 2L 66508276 2303 -1 2L 111151482 2160 1
AALB000161 2L 86804828 3719 -1 2R 24077669 13012 -1 3R 142783201 22922 -1
AALB000825 2L 74938867 1118 -1 2R 27806606 512 -1 3R 178517606 984 1
AALB001412 2L 100183773 7918 -1 2R 16624128 3042 1 3R 137672217 6483 -1
AALB009464 2R 13221474 1198 1 3R 126174607 1674 1 2R 67607834 1135 -1
AALB005983 3L 166562222 2473 1 2L 72330161 4695 -1 2L 131794689 2703 1
AALB009395 2R 14012558 1759 1 3R 104605834 9284 -1 2R 25325281 1222 1
AALB005176 3L 156796488 2316 -1 2L 70775230 2278 1 2L 118020301 3743 1
AALB008246 2R 42455127 833 1 3R 151864564 1107 -1 2R 70798147 1105 1
AALB015796 2R 61736809 1586 -1 3R 156245196 1096 -1 2R 62320109 1598 1
AALB003015 2R 47564222 2029 1 3R 110730608 1089 -1 2R 66884093 1091 1
AALB006239 3L 169956643 2205 -1 2L 72476042 2226 -1 2L 134777868 2151 -1
AALB003106 2R 49301182 1831 -1 3R 120642464 2464 1 2R 54120182 2590 -1
AALB007199 2R 29379266 15076 1 3R 155792161 21129 1 2R 62857121 14536 -1
AALB004092 3L 140128974 7457 -1 2L 64208142 8197 -1 2L 115324319 8021 -1
AALB008247 2R 42445977 6050 -1 3R 151876925 5513 1 2R 70786411 5594 -1
AALB008915 2R 20138151 4611 -1 3R 113577284 2601 -1 2R 57462786 3069 1
AALB008801 2R 63368846 2438 1 2R 58624043 2977 1 3R 187956510 2735 1
AALB009773 3R 104752834 1602 1 3L 186449484 1488 1 3L 224708761 1430 1
AALB007931 2L 65202103 7319 1 2R 56548927 1246 -1 3R 183991877 605 -1
AALB005054 3L 155523425 4845 1 2L 87230149 8399 1 2L 120143087 5043 -1
AALB002442 2R 26446652 617 -1 3R 123371622 617 1 2R 33033443 1020 -1
AALB009811 3R 105136097 9665 -1 3L 164392873 37131 1 3L 212823770 8045 -1
AALB010485 3R 116237558 10298 -1 3L 184317330 14291 -1 3L 226029764 6128 -1
AALB003730 3R 102068569 3511 -1 3L 169647626 4375 1 3L 222622871 7437 -1
AALB007910 2L 65056891 5403 1 2R 56827480 2106 -1 3R 184300056 1698 -1
AALB010846 3R 122369849 7597 1 3L 163177278 8631 -1 3L 199293904 2602 1
AALB003497 2R 53440801 7995 -1 3R 136191242 9206 1 2R 80189790 6159 1
AALB001780 2L 93692697 504 1 2R 22682466 986 -1 3R 146196693 1213 -1
AALB008205 2R 43034086 2680 1 3R 146969080 5920 -1 2R 40810270 7063 1
AALB007126 2R 30541550 3223 -1 3R 153851126 1658 1 2R 38264626 1675 -1
AALB002409 2R 26678924 3524 -1 3R 123068576 3426 1 2R 55502985 3595 1
AALB000043 2L 89308222 3903 1 2R 52359906 2521 1 3R 160277042 1830 -1
AALB000384 2L 82929304 4825 1 2R 27726177 4007 1 3R 178633255 4639 -1
AALB000600 2L 78462375 5800 1 2R 22405177 811 1 3R 145875343 1071 1
AALB015775 2L 83487553 3001 -1 2R 35404652 3025 1 3R 162982725 2877 -1
AALB000570 2L 79139706 6398 1 2R 43472592 15200 1 3R 172614987 2767 1
AALB010156 3R 111147024 28151 -1 3L 192469455 32713 -1 3L 197748727 29161 1
AALB010497 3R 116844813 3419 -1 3L 189296247 675 -1 3L 228178876 653 1
AALB007214 2R 29265075 2441 -1 3R 155652588 2663 -1 2R 63030675 9570 1
AALB002722 2R 22152976 7866 1 3R 108211707 8234 1 2R 36789237 86866 1
AALB004873 3L 153049691 4393 1 2L 102730844 5507 1 2L 90021343 19163 -1
AALB003817 3R 102923153 1361 -1 3L 169695042 1352 -1 3L 222562292 1463 1
AALB008407 2R 39475105 3863 1 3R 131560015 9781 -1 2R 60286074 3542 -1
AALB008945 2R 19846935 13329 1 3R 115564279 8220 -1 2R 50621620 27797 1
AALB003998 3R 124024447 2332 1 3L 197874764 3266 -1 3L 192192114 2340 -1
AALB015490 2L 72648217 39028 -1 2R 32063419 3204 1 3R 140268581 1997 1
AALB010143 3R 110802716 2868 1 3L 171456003 3558 -1 3L 225292210 3424 1
AALB010544 3R 117236660 5871 1 3L 181264431 3632 1 3L 196878224 3056 1
AALB015643 3L 143087375 748 -1 2L 67351430 1194 1 2L 110124720 414 -1
AALB010291 3R 113364175 9094 -1 3L 167403928 8153 -1 3L 218530636 4410 -1
AALB010047 3R 108962409 8245 1 3L 184404586 39875 -1 3L 213503928 6676 -1
AALB009381 2R 14197387 577 1 3R 104425721 1361 -1 2R 25526952 1051 1
AALB003587 2R 52270616 974 1 3R 149731770 845 1 2R 55847253 1018 -1
AALB005061 3L 155661713 36053 1 2L 82947231 15244 1 2L 119938334 6705 -1
AALB003369 2R 55492838 4104 1 3R 133600563 9009 -1 2R 64348756 1556 -1
AALB004842 3L 152589413 6448 1 2L 71033937 6746 -1 2L 120311916 6455 -1
AALB009202 2R 16384185 2908 -1 3R 105478800 1257 -1 2R 26725248 1178 -1
AALB010141 3R 110741662 12143 -1 3L 171518329 37775 1 3L 225173899 26248 -1
AALB001842 2L 92998181 6290 -1 2R 22854947 4569 1 3R 141553294 4906 1
AALB007533 3R 134105170 5215 -1 3R 140175098 5531 1 2R 85430581 16066 1
AALB003479 2R 53632989 1468 1 3R 135977927 5801 -1 2R 79978302 87191 -1
AALB009834 3R 105403656 2223 1 3L 193940536 4999 -1 3L 196964906 3334 -1
AALB005156 3L 156581660 1469 1 2L 73558863 3884 -1 2L 132500194 1757 1
AALB004727 3L 150372762 2975 1 2L 102160686 8666 -1 2L 90257997 7630 1
AALB008579 2R 60288568 18662 1 3R 112469652 20588 -1 2R 33195429 14728 -1
AALB009055 2R 18595616 16501 -1 3R 151030768 19307 -1 2R 44742269 4107 -1
AALB010093 3R 109570407 1468 1 3L 180777850 2451 -1 3L 227950474 1270 1
AALB010858 3R 122662377 1478 -1 3L 180649416 4498 -1 3L 221305424 4261 -1
AALB002349 2R 27551265 11441 -1 3R 137654984 4273 1 2R 28396583 3363 1
AALB005717 3L 163401500 5648 1 2L 61929696 8030 -1 2L 124810990 4491 -1
AALB010154 3R 111136995 2436 -1 3L 172167930 4042 -1 3L 214822118 2685 -1
AALB001088 2L 70235558 3740 1 2R 36692732 6349 -1 3R 151738438 4339 1
AALB000321 2L 83934683 1872 -1 2R 51162607 2232 1 3R 138500348 1443 1
AALB000773 2L 75955301 4465 1 2R 54867822 3983 -1 3R 152923137 4441 -1
AALB010103 3R 109726162 3132 -1 3L 172896038 3614 -1 3L 215870068 3019 1
AALB009096 2R 17768028 9066 1 3R 122332593 53071 -1 2R 54822125 50102 -1
AALB000244 2L 85273951 19237 -1 2R 47737504 7567 1 3R 135381976 11290 1
AALB000502 2L 80720790 1215 1 2R 53177394 4645 1 3R 171228279 1263 -1
AALB002061 2R 35332530 8301 -1 3R 155119721 9130 -1 2R 45015516 8997 -1
AALB000142 2L 87135081 4088 1 2R 30320422 9692 -1 3R 160291566 4132 -1
AALB000027 2L 89436803 5210 -1 2R 52541682 7080 -1 3R 141309896 6839 -1
AALB008347 2R 40864028 1665 -1 3R 137298021 2435 1 2R 60543720 2584 -1
AALB003277 3L 139810645 2544 1 2L 63937149 2503 1 2L 114929855 2696 1
AALB001828 2L 93141329 1520 -1 2R 50401238 7443 1 3R 155298075 1841 1
AALB001862 2L 92577110 5941 1 2R 17538163 17417 1 3R 169996639 5354 -1
AALB004108 3L 140509805 3375 -1 2L 64546009 6284 -1 2L 128834810 10846 1
AALB007131 2R 30497297 1227 -1 3R 153899180 2098 1 2R 38212629 1998 -1
AALB002622 2R 23356016 3192 1 3R 121450291 2769 1 2R 54881649 2786 1
AALB009284 2R 15444389 8934 -1 3R 135031387 12803 -1 2R 39512200 4221 -1
AALB009084 2R 17841436 1400 -1 3R 122259618 2560 1 2R 40340290 1430 1
AALB007044 3R 127828102 4426 -1 3L 179244466 3112 1 3L 206182681 4177 1
AALB015857 2R 17287109 1286 1 3R 133877050 1235 -1 2R 30378510 1012 1
AALB010787 3R 121310648 628 1 3L 187896374 1246 1 3L 226675571 930 1
AALB007053 3R 127903997 8639 1 3L 179137844 8413 -1 3L 206092195 7827 -1
AALB004971 3L 154176498 7330 1 2L 86195144 7988 -1 2L 125622229 7368 -1
AALB010584 3R 117813785 4466 1 3L 161915432 5100 1 3L 207436269 6179 1
AALB000998 2L 72098399 1945 -1 2R 26313478 1884 1 3R 145016522 1685 1
AALB000791 2L 75679927 3940 -1 2R 28584979 3997 -1 3R 177342864 2886 1
AALB003418 2R 54543496 1041 1 3R 120677591 1305 -1 2R 54093713 1336 1
AALB000147 2L 86982464 1686 -1 2R 30534475 1904 1 3R 163783427 1475 -1
AALB007937 2L 65418557 10335 1 2R 56276049 42081 -1 3R 183683082 66970 -1
AALB004360 3L 144343301 2105 1 2L 69174530 1763 1 2L 97939319 1470 -1
AALB004391 3L 144593999 4142 1 2L 100988959 9345 -1 2L 99176272 5091 -1
AALB009471 2R 13205981 976 1 3R 126159175 1197 1 2R 80972028 1026 -1
AALB004297 3L 143414706 4120 1 2L 79789429 12574 -1 2L 128056784 12548 -1
AALB000679 2L 77453605 3398 -1 2R 25609631 5479 -1 3R 144268521 4351 -1
AALB008768 2R 57446750 6216 -1 3R 150430580 7219 1 2R 79724213 18865 -1
AALB008952 2R 19789609 6648 -1 3R 115638225 4367 1 2R 50546294 4389 -1
AALB005607 3L 161833173 6841 1 2L 75421159 9322 -1 2L 119276679 4676 1
AALB005931 3L 165876821 10102 -1 2L 93438821 13761 -1 2L 106046956 5454 1
AALB000999 2L 72088729 9561 1 2R 26315439 4779 -1 3R 145019700 7998 -1
AALB008511 3R 125247717 8124 1 3L 164195146 29416 1 3L 212997679 10718 -1
AALB005287 3L 158470109 824 1 2L 82528286 800 1 2L 124181663 941 1
AALB009324 2R 14887822 10572 -1 3R 103749913 4201 1 2R 26307671 5746 -1
AALB000691 2L 77087733 408 -1 2R 51800414 1604 1 3R 139038034 668 1
AALB004910 3L 153644963 12425 -1 2L 62454641 12666 -1 2L 125382541 4462 -1
AALB007579 3R 130816538 2442 -1 3L 194859998 14216 1 3L 190814910 25136 1
AALB009297 2R 15136577 1316 -1 3R 103465233 1279 -1 2R 24521615 1344 -1
AALB008190 2R 43147481 948 -1 3R 153751272 5704 -1 2R 64619510 1020 -1
AALB001354 2L 100838762 4070 1 2R 16802836 5091 1 3R 137233864 1968 -1
AALB001968 2L 90892603 1038 1 2R 50599489 1288 1 3R 135039480 1096 -1
AALB002512 2R 25554768 2013 1 3R 135770430 2013 -1 2R 67560513 2031 -1
AALB015675 2R 57460837 821 1 3R 150417731 1533 -1 2R 79756223 857 1
AALB005153 3L 156560236 3584 -1 2L 73579386 4555 1 2L 132478050 3683 -1
AALB008830 2R 21499460 19527 -1 3R 107547521 14097 -1 2R 36143336 5022 -1
AALB004420 3L 145446187 1420 -1 2L 66219411 16476 -1 2L 111486772 1721 1
AALB004738 3L 150529200 5411 1 2L 100858947 5681 -1 2L 90414200 3408 1
AALB005209 3L 157299630 1872 -1 2L 80736390 4366 -1 2L 101591458 1579 1
AALB010078 3R 109389269 5491 1 3L 181120423 6866 -1 3L 227759357 5450 1
AALB002425 2R 26547944 986 -1 3R 123244319 1086 1 2R 55656618 1794 1
AALB005708 3L 163352306 5048 1 2L 62000411 4157 -1 2L 124876683 3523 -1
AALB004314 3L 143675619 639 -1 2L 99874325 1249 1 2L 89877803 869 -1
AALB003088 2R 48839174 3958 -1 3R 140945440 2614 -1 2R 68608939 1990 1
AALB007581 3R 130895783 1268 -1 3L 194774892 2951 1 3L 190750122 3385 1
AALB009466 2R 13216918 1273 -1 3R 126170273 1306 -1 2R 80958111 3204 1
AALB008557 2R 60546962 2158 1 3R 145702488 4217 1 2R 77223781 3500 1
AALB005788 3L 164327255 2491 1 2L 67826952 11566 1 2L 109587118 12608 -1
AALB007021 3R 127097890 2314 -1 3L 191653980 2530 1 3L 196567952 2163 1
AALB007520 3R 134191373 3402 1 2L 102818484 5155 1 2L 89238826 3827 -1
AALB008332 2R 40953686 4771 1 3R 160068263 1927 1 2R 82635425 1690 1
AALB002649 2R 23013632 3743 -1 3R 129083631 5054 -1 2R 72061884 3823 -1
AALB003955 3R 124510673 1366 1 3L 191071928 1665 -1 3L 211212539 1433 -1
AALB000580 2L 78816909 9127 -1 2R 43086979 16560 -1 3R 181514846 5131 1
AALB015869 2R 16390573 28829 -1 3R 105484130 22551 -1 2R 26730391 22826 -1
AALB002492 2R 25702005 1767 1 3R 114940457 1761 1 2R 67378824 1715 -1
AALB002644 2R 23055291 1485 -1 3R 121010406 1505 -1 2R 72118375 1492 -1
AALB006255 3L 170083629 920 -1 2L 74344562 13427 -1 2L 134267512 1309 1
AALB008461 2R 38668156 7141 -1 3R 139479541 8246 -1 2R 79284795 4922 -1
AALB002570 2R 24469010 1123 -1 3R 127354619 1065 1 2R 68053498 1009 -1
AALB009576 2R 36099240 3716 -1 3R 119452542 3428 -1 2R 46730076 3629 1
AALB001006 2L 72000106 1217 1 2R 26425048 1330 -1 3R 145124359 1280 -1
AALB010608 3R 118427290 3099 -1 3L 178568809 3350 1 3L 203471441 745 1
AALB006028 3L 167282864 1122 -1 2L 81655830 1350 1 2L 100932768 1335 1
AALB010221 3R 112381757 2461 -1 3L 176622886 12522 -1 3L 194194147 22246 -1
AALB004897 3L 153394635 10285 -1 2L 93738820 9269 -1 2L 116459736 6520 1
AALB009791 3R 104914857 4891 1 3L 191308356 3583 1 3L 219599046 2078 -1
AALB007250 2R 28705352 5176 1 3R 128732437 5509 1 2R 71729376 5207 1
AALB002418 2R 26634756 5239 1 3R 123117463 15153 -1 2R 55547817 16107 -1
AALB009112 2R 17441449 7911 1 3R 122815151 2727 -1 2R 55209183 20707 -1
AALB004783 3L 151196214 1009 -1 2L 77797842 1369 -1 2L 108733810 1019 1
AALB008734 2R 57970879 18694 1 3R 137507346 8782 -1 2R 57796614 8022 1
AALB005062 3L 155705383 2789 1 2L 82972305 4480 1 2L 119921462 4600 -1
AALB002657 2R 22854427 9896 -1 3R 128848146 8823 -1 2R 71855197 11610 -1
AALB008163 2R 43454685 4256 -1 3R 111140203 4444 -1 2R 70030804 4152 1
AALB009133 2R 17256011 2202 -1 3R 111318856 2265 1 2R 30340577 3920 -1
AALB009125 2R 17292854 5460 -1 3R 133868025 5203 1 2R 51036639 5008 1
AALB000997 2L 72115402 538 -1 2R 26296434 1762 1 3R 144996836 2941 1
AALB008304 2R 41327816 8241 -1 3R 139537272 7784 -1 2R 79352175 8721 -1
AALB003544 2R 52836739 8812 -1 3R 133224938 10350 -1 2R 63950488 22124 -1
AALB008112 2R 44252424 1447 1 3R 114891380 1720 -1 2R 51083945 1771 1
AALB004934 3L 153939345 1228 1 2L 84141792 1493 -1 2L 112655847 1157 1
AALB010450 3R 115780764 5361 1 3L 163453495 5157 -1 3L 198960533 6061 1
AALB008099 2R 44583290 1219 -1 3R 144058457 6627 1 2R 38730919 1230 1
AALB005497 3L 160754838 728 1 2L 85112969 803 -1 2L 130575165 873 -1
AALB010763 3R 120907700 1535 1 3L 184252119 1597 -1 3L 205389054 1172 1
AALB008645 2R 59226559 36016 -1 3R 129233190 36161 -1 2R 31407255 35742 -1
AALB009919 3R 107049411 6869 1 3L 177571211 8525 -1 3L 202585763 6929 -1
AALB010256 3R 112672618 2336 -1 3L 170287015 2036 -1 3L 221707840 1747 1
AALB007227 2R 29024989 1892 1 3R 155390550 2156 1 2R 63325392 6121 -1
AALB003963 3R 124317208 4701 1 3L 175336737 8747 1 3L 211798730 4143 -1
AALB001308 2L 101612788 2846 -1 2R 24772075 2972 1 3R 143443371 2464 1
AALB008003 2L 66371392 5513 -1 2R 48054404 6265 -1 3R 135604150 5213 -1
AALB010568 3R 117644242 1542 -1 3L 161725656 5426 -1 3L 207261445 6728 -1
AALB000607 2L 78351089 2928 -1 2R 22293927 3396 -1 3R 145780623 2198 -1
AALB003900 3R 130443553 1440 1 3L 197406800 2170 1 3L 190672930 1169 1
AALB008821 2R 21571079 1694 -1 3R 107627117 1691 -1 2R 36219571 1884 -1
AALB010302 3R 113694097 4928 -1 3L 167736406 6834 -1 3L 218990847 4338 -1
AALB000710 2L 76824101 1284 -1 2R 52091996 34103 1 3R 146444307 1298 -1
AALB003676 2R 50892004 2161 -1 3R 148106482 3776 -1 2R 41953770 3219 -1
AALB005707 3L 163349393 2698 -1 2L 62004859 2671 1 2L 124881911 2695 1
AALB005972 3L 166388637 1614 -1 2L 80556477 3732 -1 2L 101842277 10267 1
AALB007571 3R 130648662 5349 1 3L 195093997 5476 -1 3L 190962989 4715 -1
AALB001608 2L 97452933 7348 1 2R 17824301 8141 -1 3R 169620867 2952 1
AALB015462 2R 25678299 1362 -1 3R 135615293 1422 1 2R 67410060 1416 1
AALB015488 2L 84207964 62205 -1 2R 38499129 10410 -1 3R 139282145 61332 -1
AALB007894 2L 64829451 4872 1 2R 57150554 4579 -1 3R 184692410 4017 -1
AALB000112 2L 88084272 5896 -1 2R 29165371 7716 1 3R 176719548 5867 -1
AALB005222 3L 157490279 2129 1 2L 80994276 2589 1 2L 101326182 3020 -1
AALB001600 2L 97626612 1178 1 2R 17667495 1353 -1 3R 169831382 1199 1
AALB004912 3L 153711969 2433 -1 2L 62524711 2607 -1 2L 125457722 2691 -1
AALB005279 3L 158372594 607 -1 2L 82457594 709 -1 2L 124076560 1057 -1
AALB000586 2L 78675427 878 -1 2R 42906129 932 -1 3R 181741438 942 1
AALB009250 2R 15672756 5330 1 3R 135310511 7047 1 2R 29680414 669 1
AALB004272 3L 143048263 1520 -1 2L 67390413 1676 1 2L 110086561 1785 -1
AALB004952 3L 154030010 1706 1 2L 79657475 1733 1 2L 116550462 1688 -1
AALB000024 2L 89513782 7919 1 2R 52774620 16635 -1 3R 171695274 40455 1
AALB001496 2L 99109840 4670 1 2R 39948462 7231 -1 3R 140772800 2021 -1
AALB003008 2R 47308593 4156 -1 3R 134298810 28833 -1 2R 27902492 82203 1
AALB001172 2L 68726480 658 1 2R 36531276 1133 -1 3R 152007860 1285 1
AALB009332 2R 14770306 1220 1 3R 103856850 6977 -1 2R 26160025 1013 1
AALB005894 3L 165437080 2597 -1 2L 86634257 3116 1 2L 95972877 2661 -1
AALB005246 3L 157749371 5387 1 2L 83198747 6490 -1 2L 119596304 6376 1
AALB002334 2R 27829459 3426 1 3R 140444761 1617 1 2R 74017804 1485 -1
AALB004384 3L 144495203 1941 -1 2L 101142853 2929 1 2L 99307195 2782 1
AALB000733 2L 76566243 721 1 2R 49095008 1966 -1 3R 171933031 787 -1
AALB002303 2R 30853119 4075 1 3R 124506290 6251 -1 2R 29276258 27136 -1
AALB003838 3R 103480024 566 1 3L 166929283 563 -1 3L 217967390 560 -1
AALB005114 3L 156259197 3341 -1 2L 73882222 3568 1 2L 132109749 26641 -1
AALB007989 2L 66027659 1586 -1 2R 48845172 5837 -1 3R 136193304 1580 -1
AALB000220 2L 85622043 3684 -1 2R 32333865 9875 1 3R 148113613 2351 -1
AALB015574 2L 92787046 1866 1 2R 23078029 2233 -1 3R 141776664 1624 -1
AALB009018 2R 18930455 5914 -1 3R 143458176 16779 -1 2R 65541541 9549 -1
AALB009341 2R 14635820 7001 1 3R 103988364 7439 -1 2R 26004485 7066 1
